"","Treatment","Time_Period","Date","Day","pHT","pH","Salinity","Temperature","Oxygen_mgL","Oxygen_per","Tank"
"247","Multi_HF",5,2024-02-16,358,7.90631520136163,7.91,34.67,12.1,8.78,101.3,"Tank4"
"248","Multi_HF",5,2024-02-19,361,7.91500252154081,7.92,34.31,12,8.65,99.6,"Tank4"
"249","Multi_HF",5,2024-02-20,362,7.91087879613337,7.91,34.48,11.7,8.71,99.8,"Tank4"
"250","Multi_HF",5,2024-02-21,363,7.99811803285169,7.99,33.88,11.2,9.07,102.3,"Tank4"
"251","Multi_HF",0,2023-02-27,9,7.99985126436067,8.03,34.36,7.6,9.84,103.1,"Tank5"
"252","Multi_HF",1,2023-02-28,10,8.00133960776481,8.04,34.4,7.4,9.94,103.6,"Tank5"
"253","Multi_HF",1,2023-03-01,11,7.91706200137417,7.94,34.24,8,10,105.3,"Tank5"
"254","Multi_HF",1,2023-03-02,12,8.02881322624602,8.13,34.21,8.5,9.94,106.1,"Tank5"
"255","Multi_HF",1,2023-03-03,13,7.95993753288015,8.03,33.86,8.9,9.87,105.9,"Tank5"
"256","Multi_HF",1,2022-03-04,14,7.75242546578683,7.85,34.21,9.1,9.82,106.2,"Tank5"
"257","Multi_HF",1,2023-03-05,15,7.6985100579044,7.81,34.25,9.1,9.64,104.1,"Tank5"
"258","Multi_HF",1,2023-03-06,16,7.63910210341655,7.75,34.47,10.8,9.24,104.3,"Tank5"
"259","Multi_HF",1,2023-03-07,17,7.70533936996449,7.8,34.34,11.1,8.18,92.4,"Tank5"
"260","Multi_HF",1,2023-03-08,18,7.66918066750574,7.78,34.52,10.7,7.87,86.2,"Tank5"
"261","Multi_HF",1,2023-03-09,19,7.75422679833733,7.83,34.25,10.9,1.62,81.4,"Tank5"
"262","Multi_HF",1,2023-03-10,20,7.67165663310794,7.74,34.07,11,9.37,105.5,"Tank5"
"263","Multi_HF",1,2023-03-13,23,7.72181186435137,7.79,34.32,11,8.9,100.4,"Tank5"
"264","Multi_HF",1,2023-03-14,24,7.66327298264304,7.74,34.22,10.3,9.55,106.1,"Tank5"
"265","Multi_HF",1,2023-03-15,25,7.51135894348957,7.6,34.15,10.9,7.55,84.9,"Tank5"
"266","Multi_HF",1,2023-03-16,26,7.84723100405215,7.9,34.47,10.4,9.38,104.4,"Tank5"
"267","Multi_HF",1,2023-03-17,27,7.39429926791509,7.48,34.54,10.7,8.49,95.2,"Tank5"
"268","Multi_HF",1,2023-03-20,30,8.05605766176059,7.75,33.86,10.8,7.96,89.4,"Tank5"
"269","Multi_HF",1,2023-03-21,31,7.79023347174873,7.84,33.99,11,7.77,87.4,"Tank5"
"270","Multi_HF",1,2023-03-22,32,7.58788653188464,7.65,34.22,10.8,8.09,90.6,"Tank5"
"271","Multi_HF",1,2023-03-23,33,7.75594565661338,7.81,34.07,10.8,8.61,96.7,"Tank5"
"272","Multi_HF",1,2023-03-24,34,7.70119093937768,7.76,34.24,11,9.28,104.8,"Tank5"
"273","Multi_HF",1,2023-03-27,37,8.02934362677644,8.08,34.03,10.3,8.51,94.4,"Tank5"
"274","Multi_HF",1,2023-03-28,38,7.7573241023601,7.82,34.09,11.2,8.89,100.6,"Tank5"
"275","Multi_HF",1,2023-03-29,39,7.73235425855279,7.8,34.3,10.9,8.3,93.2,"Tank5"
"276","Multi_HF",1,2023-03-30,40,7.5177731891898,7.59,34.09,10.9,8.27,93.2,"Tank5"
"277","Multi_HF",1,2023-03-31,41,7.77486409941461,7.84,33.92,10.9,8.11,91.6,"Tank5"
"278","Multi_HF",1,2023-04-03,44,7.67004623149065,7.73,34.1,11.3,7.99,90.4,"Tank5"
"279","Multi_HF",1,2023-04-04,45,7.74150140186452,7.8,34.29,11,8.2,92.5,"Tank5"
"280","Multi_HF",1,2023-04-05,46,7.76975920578574,7.82,34.45,11.5,8.79,100.1,"Tank5"
"281","Multi_HF",1,2023-04-06,47,7.63035355201518,7.71,34.07,11.2,9.08,102.6,"Tank5"
"282","Multi_HF",1,2023-04-07,48,7.69747115544266,7.78,33.94,11.2,9.91,112,"Tank5"
"283","Multi_HF",1,2023-04-10,51,7.55847119448123,7.64,33.94,11.2,9.5,107.2,"Tank5"
"284","Multi_HF",1,2023-04-11,52,7.66984441769096,7.75,34.39,10.9,9.94,111.6,"Tank5"
"285","Multi_HF",1,2023-04-12,53,7.68200046846277,7.76,34.27,11.2,9.63,108.9,"Tank5"
"286","Multi_HF",1,2023-04-13,54,7.55773169982343,7.63,33.9,11.3,9.57,108.4,"Tank5"
"287","Multi_HF",1,2023-04-14,55,7.58458366738534,7.67,34.06,11.1,9.59,107.3,"Tank5"
"288","Multi_HF",1,2023-04-17,58,7.75381312998933,7.82,34.16,11.5,9.96,113.4,"Tank5"
"289","Multi_HF",1,2023-04-18,59,7.6915165468696,7.76,34.22,11.5,9.73,110.8,"Tank5"
"290","Multi_HF",1,2023-04-19,60,7.93608339086657,7.99,34.35,11.4,8.23,93.4,"Tank5"
"291","Multi_HF",1,2023-04-20,61,7.69491674257187,7.77,33.86,11.4,8.12,91.4,"Tank5"
"292","Multi_HF",1,2023-04-21,62,7.6845494666339,7.75,34.15,11.7,8.27,94.5,"Tank5"
"293","Multi_HF",1,2023-04-24,65,7.86457418308538,7.91,33.81,11.6,7.65,87.1,"Tank5"
"294","Multi_HF",1,2023-04-25,66,7.86032552021686,7.92,33.65,11.6,7.88,89.7,"Tank5"
"295","Multi_HF",1,2023-04-26,67,7.73100546132547,7.79,34.19,11.7,8.31,94.4,"Tank5"
"296","Multi_HF",1,2023-04-27,68,8.11504011844378,8.16,33.33,12,9.19,105,"Tank5"
"297","Multi_HF",1,2023-04-28,69,7.70873936904153,7.78,34.34,11.9,8.36,96.1,"Tank5"
"298","Multi_HF",1,2023-05-01,72,8.05049703658183,8.09,34.19,11.8,8.59,98.3,"Tank5"
"299","Multi_HF",1,2023-05-02,73,7.75522534659847,7.82,34.12,11.8,8.27,94.7,"Tank5"
"300","Multi_HF",1,2023-05-03,74,7.6997315190608,7.76,34.06,12.1,9,103.6,"Tank5"
"301","Multi_HF",1,2023-05-04,75,7.92116689811681,7.97,34.07,12.1,8.86,102,"Tank5"
"302","Multi_HF",1,2023-05-05,76,7.81074721083939,7.88,34.07,12.2,8.33,96.2,"Tank5"
"303","Multi_HF",1,2023-05-08,79,7.60664908454115,7.67,34.3,12.3,8.3,96.1,"Tank5"
"304","Multi_HF",1,2023-05-09,80,7.77813805793953,7.84,34.2,11.9,9.77,112,"Tank5"
"305","Multi_HF",1,2023-05-10,81,7.73278678222452,7.79,33.98,11.9,9.62,110.2,"Tank5"
"306","Multi_HF",1,2023-05-12,83,7.562531544546,7.58,33.85,12.3,9.62,111.2,"Tank5"
"307","Multi_HF",1,2023-05-15,86,7.73869523672033,7.77,33.82,12.3,8.88,102.5,"Tank5"
"308","Multi_HF",1,2023-05-16,87,7.68539450728858,7.72,33.92,11.9,8.64,99.1,"Tank5"
"309","Multi_HF",1,2023-05-17,88,7.90526906191602,7.92,33.66,12,8.6,98.6,"Tank5"
"310","Multi_HF",1,2023-05-18,89,7.86076538627709,7.88,33.98,12,8.95,102.6,"Tank5"
"311","Multi_HF",1,2023-05-19,90,7.71488804980469,7.74,33.88,12,8.62,99,"Tank5"
"312","Multi_HF",1,2023-05-22,93,7.94006513229209,7.97,33.87,12.4,8.6,99.2,"Tank5"
"313","Multi_HF",2,2023-05-23,94,7.69489566396835,7.73,33.85,12.2,6.99,80.6,"Tank5"
"314","Multi_HF",2,2023-05-24,95,7.69308711028678,7.73,33.53,12.2,8.85,102.1,"Tank5"
"315","Multi_HF",2,2023-05-25,96,8.04567738976634,8.09,33.7,12.3,8.59,99.1,"Tank5"
"316","Multi_HF",2,2023-05-27,98,8.12256764234184,8.15,33.79,12.1,8.1,93.3,"Tank5"
"317","Multi_HF",2,2023-05-29,100,8.00149082517363,8.03,33.76,12.2,7.85,90.4,"Tank5"
"318","Multi_HF",2,2023-05-30,101,8.07457769672518,8.11,33.76,12.3,7.49,86.4,"Tank5"
"319","Multi_HF",2,2023-05-31,102,8.0619051597006,8.09,33.83,12.1,7.56,87,"Tank5"
"320","Multi_HF",2,2023-06-01,103,8.12863389060596,8.16,33.79,12.1,9.14,105.1,"Tank5"
"321","Multi_HF",2,2023-06-02,104,8.13775058041765,8.15,33.89,12.1,9.27,106.6,"Tank5"
"322","Multi_HF",2,2023-06-05,107,8.03866852543696,8.05,34.05,12.1,9.17,105.6,"Tank5"
"323","Multi_HF",2,2023-06-06,108,8.09473477370108,8.11,34.03,12.1,9.27,106.8,"Tank5"
"324","Multi_HF",2,2023-06-07,109,8.20988307694589,8.22,34.16,12.1,8.03,92.4,"Tank5"
"325","Multi_HF",2,2023-06-08,110,8.39393708368681,8.4,34.09,12.2,7.65,88.2,"Tank5"
"326","Multi_HF",2,2023-06-09,111,8.37720464614735,8.39,34.24,12.6,7.35,85.6,"Tank5"
"327","Multi_HF",2,2023-06-14,114,8.06458223149929,8.07,34.19,12,8.81,101.5,"Tank5"
"328","Multi_HF",2,2023-06-15,115,7.89296815332444,7.9,34,12.1,8.98,103.4,"Tank5"
"329","Multi_HF",2,2023-06-16,116,7.69106628803676,7.7,34.15,12.2,8.84,102,"Tank5"
"330","Multi_HF",2,2023-06-19,121,8.01956045342902,8.03,34.22,11.9,8.89,102,"Tank5"
"331","Multi_HF",2,2023-06-20,122,7.69319391891571,7.7,33.98,12.2,8.61,99.4,"Tank5"
"332","Multi_HF",2,2023-06-21,123,8.04287394259205,8.05,33.97,12.2,8.74,100.9,"Tank5"
"333","Multi_HF",2,2023-06-22,124,7.94367838069526,7.95,33.91,12.8,7.93,92.8,"Tank5"
"334","Multi_HF",2,2023-06-23,125,7.49357985627239,7.5,33.95,12.3,7.81,90.2,"Tank5"
"335","Multi_HF",2,2023-06-26,128,8.17392993651926,8.22,33.97,12.5,6.18,71.9,"Tank5"
"336","Multi_HF",2,2023-06-27,129,7.79746492342003,7.86,33.89,12.8,6.42,75.2,"Tank5"
"337","Multi_HF",2,2023-06-28,130,7.52907112583875,7.58,33.83,12.5,7.7,89.3,"Tank5"
"338","Multi_HF",2,2023-06-29,131,7.7323012386707,7.77,33.74,12.3,7.8,90,"Tank5"
"339","Multi_HF",2,2023-06-30,132,7.69703683313054,7.74,33.75,12.6,7.75,90,"Tank5"
"340","Multi_HF",2,2023-07-04,136,7.68859882267552,7.74,34.18,11.7,8.14,94.5,"Tank5"
"341","Multi_HF",2,2023-07-05,137,7.72393641175902,7.78,34.1,11.8,7.59,88.5,"Tank5"
"342","Multi_HF",2,2023-07-06,138,7.70652993204057,7.71,34.07,12,7.94,91.8,"Tank5"
"343","Multi_HF",2,2023-07-07,139,7.68362515924143,7.74,34.25,11.9,7.03,81.4,"Tank5"
"344","Multi_HF",2,2023-07-10,142,7.73450703769335,7.79,34.48,12,8.63,91.8,"Tank5"
"345","Multi_HF",3,2023-07-11,143,7.60446944079038,7.66,39.33,12,7.5,86.8,"Tank5"
"346","Multi_HF",3,2023-07-12,144,7.73425197449536,7.78,34.33,12.1,8.1,93.5,"Tank5"
"347","Multi_HF",3,2023-07-13,145,7.85873936904153,7.92,34.27,11.9,8.46,97.1,"Tank5"
"348","Multi_HF",3,2023-07-14,146,7.73338809332652,7.79,34.4,11.9,7.14,82.9,"Tank5"
"349","Multi_HF",3,2023-07-17,149,7.73234304638939,7.74,34.19,12.2,7.14,83.1,"Tank5"
"350","Multi_HF",3,2023-07-18,150,7.76604914480021,7.82,34.12,12.45,7.45,87.7,"Tank5"
"351","Multi_HF",3,2023-07-19,151,7.87164318804196,7.92,34.18,12.1,7.46,86.6,"Tank5"
"352","Multi_HF",3,2023-07-20,152,7.57237785562227,7.82,34.01,12.3,6.94,80.4,"Tank5"
"353","Multi_HF",3,2023-07-21,153,7.81685369975907,7.86,33.92,12.3,8.28,95.7,"Tank5"
"354","Multi_HF",3,2023-07-24,156,7.7660352388874,7.8,34.25,12.3,8,92.6,"Tank5"
"355","Multi_HF",3,2023-07-25,157,7.6606408517736,7.71,34.13,12.2,7.81,90.1,"Tank5"
"356","Multi_HF",3,2023-07-26,158,7.73625561376161,7.7,34.13,13,7.18,84.1,"Tank5"
"357","Multi_HF",3,2023-07-27,159,7.7306494640801,7.79,34.13,12.1,7.85,90.5,"Tank5"
"358","Multi_HF",3,2023-07-28,160,7.96568725483295,7.95,34.18,12.4,7.85,91.4,"Tank5"
"359","Multi_HF",3,2023-07-31,163,7.77675887551282,7.83,34.19,12,7.42,86.2,"Tank5"
"360","Multi_HF",3,2023-08-01,164,7.79091913594339,7.83,34.19,12,8.04,92,"Tank5"
"361","Multi_HF",3,2023-08-02,165,7.7048961135315,7.75,33.94,12.2,8.1,92.9,"Tank5"
"362","Multi_HF",3,2023-08-03,166,7.69627405725007,7.74,33.97,12.1,7.85,90.5,"Tank5"
"363","Multi_HF",3,2023-08-04,167,7.62943491257117,7.66,34.19,12.1,8.75,100.6,"Tank5"
"364","Multi_HF",3,2023-08-07,170,8.07257604729521,8.1,34.29,12.2,7.21,83.5,"Tank5"
"365","Multi_HF",3,2023-08-08,171,8.09567738976634,8.13,34.28,12.3,7.71,89.2,"Tank5"
"366","Multi_HF",3,2023-08-09,172,7.78798097600256,7.83,34.22,12.2,8.74,101,"Tank5"
"367","Multi_HF",3,2023-08-10,173,7.65884847062348,7.72,34.17,12.3,8.49,98,"Tank5"
"368","Multi_HF",3,2023-08-11,174,7.6832986241029,7.74,34.1,12.3,8.62,99.7,"Tank5"
"369","Multi_HF",3,2023-08-14,177,7.80914504037645,7.86,34.14,12.6,7.5,87.7,"Tank5"
"370","Multi_HF",3,2023-08-15,178,7.85621788788173,7.9,34.17,12.5,9.53,90.8,"Tank5"
"371","Multi_HF",3,2023-08-16,179,7.9777858732607,8.02,34.12,12.9,8.11,95,"Tank5"
"372","Multi_HF",3,2023-08-17,180,7.83558899543382,7.88,34.06,12.4,8.47,98.1,"Tank5"
"373","Multi_HF",3,2023-08-18,181,7.94489439085198,7.92,33.967,12.6,8.33,95.9,"Tank5"
"374","Multi_HF",3,2023-08-21,184,8.12978863055785,8.16,34.32,12.2,8.27,95.6,"Tank5"
"375","Multi_HF",3,2023-08-22,185,7.75421939258353,7.8,34.31,12.3,8.07,93.5,"Tank5"
"376","Multi_HF",3,2023-08-23,186,7.66531908562469,7.7,34.25,12.3,7.52,86.8,"Tank5"
"377","Multi_HF",3,2023-08-24,187,8.02716114582002,8.06,34.18,12.4,7.83,90.6,"Tank5"
"378","Multi_HF",3,2023-08-25,188,7.993122346433,8.04,34.17,12.5,7.47,86.5,"Tank5"
"379","Multi_HF",3,2023-08-28,191,7.82230123867069,7.86,34.1,12.3,7.63,88.3,"Tank5"
"380","Multi_HF",3,2023-08-29,192,7.55009456553411,7.6,34.19,12.7,7.44,86.8,"Tank5"
"381","Multi_HF",4,2023-08-30,193,7.61025508649152,7.66,34.26,12.3,7.5,87.1,"Tank5"
"382","Multi_HF",4,2023-08-31,194,7.70925773435518,7.77,34.29,12.2,7.48,86.6,"Tank5"
"383","Multi_HF",4,2023-09-01,195,7.81106583847362,7.87,34.38,12.2,4.78,55.3,"Tank5"
"384","Multi_HF",4,2023-09-04,196.666666666667,7.57227554801331,7.6,34.28,12.3,8.35,96.6,"Tank5"
"385","Multi_HF",4,2023-09-05,197.969696969697,7.66809493944331,7.72,34.82,12,9.4,95.8,"Tank5"
"386","Multi_HF",4,2023-09-06,199.272727272727,7.78716062258595,7.7,34.18,12.3,8.28,95.8,"Tank5"
"387","Multi_HF",4,2023-09-07,200.575757575758,7.77468294583677,7.82,34.19,12.2,7.73,89.4,"Tank5"
"388","Multi_HF",4,2023-09-08,201.878787878788,7.64785108519128,7.7,34.08,12.3,7.52,87,"Tank5"
"389","Multi_HF",4,2023-09-11,203.181818181818,7.67181724978905,7.75,33.95,12.7,8.24,95.8,"Tank5"
"390","Multi_HF",4,2023-09-12,204.484848484849,7.63936409342097,7.69,34.26,12.2,7.31,84.6,"Tank5"
"391","Multi_HF",4,2023-09-13,205.787878787879,7.80462862301936,7.8,34.18,12.3,7.45,86.2,"Tank5"
"392","Multi_HF",4,2023-09-14,207.090909090909,7.69006276038142,7.74,34.25,12.1,7.35,84.9,"Tank5"
"393","Multi_HF",4,2023-09-15,208.393939393939,7.68095992897097,7.74,34.19,12.2,7.31,84.3,"Tank5"
"394","Multi_HF",4,2023-09-18,209.69696969697,7.57419370192614,7.63,33.27,12.3,7.62,87.6,"Tank5"
"395","Multi_HF",4,2023-09-19,211,7.58053449270781,7.64,34.35,12.2,7.48,86.5,"Tank5"
"396","Multi_HF",4,2023-09-20,212.30303030303,7.66542790886045,7.73,34.37,12.2,7.39,85.5,"Tank5"
"397","Multi_HF",4,2023-09-21,213.606060606061,7.83410483056282,7.87,34.01,12.5,8.04,93.2,"Tank5"
"398","Multi_HF",4,2023-09-25,216.212121212121,7.73199431584382,7.78,34.36,12.3,7.61,88.2,"Tank5"
"399","Multi_HF",4,2023-09-26,217.515151515152,7.70381016214769,7.75,34.3,12.3,7.34,85,"Tank5"
"400","Multi_HF",4,2023-09-27,218.818181818182,7.69572831606053,7.74,34.17,12.3,7.76,89.8,"Tank5"
"401","Multi_HF",4,2023-09-28,220.121212121212,7.6917897006259,7.74,34.27,12.3,7.21,83.5,"Tank5"
"402","Multi_HF",4,2023-09-29,221.424242424242,7.64936000866827,7.69,34.43,12.3,7.15,83,"Tank5"
"403","Multi_HF",4,2023-10-02,222.727272727273,7.77710229072118,7.81,34.55,12,7.29,84.2,"Tank5"
"404","Multi_HF",4,2023-10-03,224.030303030303,7.55730241604292,7.6,34.59,12.1,7.17,83.1,"Tank5"
"405","Multi_HF",4,2023-10-04,225.333333333333,7.66915137528939,7.71,34.31,12.2,8.31,96.2,"Tank5"
"406","Multi_HF",4,2023-10-05,226.636363636364,7.70138536523413,7.74,34.29,12.2,8.53,98.5,"Tank5"
"407","Multi_HF",4,2023-10-06,227.939393939394,7.65266212358676,7.7,34.37,12.2,8.22,94.9,"Tank5"
"408","Multi_HF",4,2023-10-09,229.242424242424,7.68872593902623,7.73,34.16,12.2,8.59,99.2,"Tank5"
"409","Multi_HF",4,2023-10-10,230.545454545455,7.78617242232098,7.82,34.14,12.2,8.36,96.6,"Tank5"
"410","Multi_HF",4,2023-10-11,231.848484848485,7.71542790886045,7.75,34.29,12.2,8.19,94.9,"Tank5"
"411","Multi_HF",4,2023-10-12,233.151515151515,7.73411708497457,7.76,33.2,12.3,7.71,88.7,"Tank5"
"412","Multi_HF",4,2023-10-13,234.454545454545,7.73017846953994,7.76,33.34,12.3,7.78,89.5,"Tank5"
"413","Multi_HF",4,2023-10-16,235.757575757576,7.53227554801331,7.58,34.03,12.3,7.7,89.2,"Tank5"
"414","Multi_HF",4,2023-10-17,237.060606060606,7.60010905644465,7.64,33.98,12.2,8,92.2,"Tank5"
"415","Multi_HF",4,2023-10-18,238.363636363636,7.79401477736561,7.82,33.82,12.3,7.79,90,"Tank5"
"416","Multi_HF",4,2023-10-19,239.666666666667,7.64954547510992,7.69,34.27,12,8.04,92.6,"Tank5"
"417","Multi_HF",4,2023-10-20,241,7.58839241648387,7.62,34.13,11.9,8.18,93.7,"Tank5"
"418","Multi_HF",4,2023-10-23,244,7.5751276544982,7.61,33.74,12.5,7.98,92.4,"Tank5"
"419","Multi_HF",4,2023-10-24,245,7.80553728331845,8.05,33.83,12,6.52,74.7,"Tank5"
"420","Multi_HF",4,2023-10-25,246,7.70278196060835,7.74,34.01,12.1,8.46,97.3,"Tank5"
"421","Multi_HF",4,2023-10-26,247,7.57915539345036,7.61,33.96,12.3,7.5,85.8,"Tank5"
"422","Multi_HF",4,2023-10-27,248,7.953256900671,7.97,34.09,12.5,7.68,89.2,"Tank5"
"423","Multi_HF",4,2023-10-30,251,7.6785415477966,7.72,33.95,12.3,7.39,85.4,"Tank5"
"424","Multi_HF",4,2023-10-31,252,7.72318110945842,7.75,33.97,12.6,7.95,85.6,"Tank5"
"425","Multi_HF",4,2023-11-01,253,7.67127900616834,7.7,33.82,12.2,8.28,95.5,"Tank5"
"426","Multi_HF",4,2023-11-02,254,7.84468294583677,7.83,33.61,12.2,8.39,96.5,"Tank5"
"427","Multi_HF",4,2023-11-03,255,7.52590724062106,7.56,33.73,12.3,8.15,94,"Tank5"
"428","Multi_HF",4,2023-11-06,258,7.98800604279572,8.01,33.13,12.1,8.46,96.8,"Tank5"
"429","Multi_HF",4,2023-11-07,259,8.04331836085864,8.07,33.34,12.4,8.65,99.8,"Tank5"
"430","Multi_HF",4,2023-11-08,260,7.9554604084853,7.98,32.95,12,8.7,99.4,"Tank5"
"431","Multi_HF",4,2023-11-09,261,8.11163646672276,8.12,33.21,12.3,8.48,97.3,"Tank5"
"432","Multi_HF",4,2023-11-10,262,8.0672886208523,8.09,37.8,12.3,8.64,98.4,"Tank5"
"433","Multi_HF",4,2023-11-13,265,7.72966693149515,7.76,33.31,12.3,8.31,95.8,"Tank5"
"434","Multi_HF",4,2023-11-14,266,7.64895077823244,7.68,34.19,12.3,8.41,97.4,"Tank5"
"435","Multi_HF",4,2023-11-15,267,7.6227870860581,9.66,33.89,12.3,8.43,97.4,"Tank5"
"436","Multi_HF",4,2023-11-16,268,7.67662339388377,7.72,33.89,12.3,8.44,97.5,"Tank5"
"437","Multi_HF",4,2023-11-17,269,7.63574743562096,7.67,33.96,12.2,8.51,98.1,"Tank5"
"438","Multi_HF",4,2023-11-20,272,8.21862802019374,8.24,33.98,12,9.3,106.8,"Tank5"
"439","Multi_HF",4,2023-11-21,273,8.14649104995521,8.16,33.93,12.2,7.38,85,"Tank5"
"440","Multi_HF",4,2023-11-23,275,7.79955183562527,9.42,33.88,12.1,8.5,88,"Tank5"
"441","Multi_HF",4,2023-11-24,276,7.66618651683221,7.69,33.23,12,9.53,108.9,"Tank5"
"442","Multi_HF",4,2023-11-27,279,7.99666984882433,8.01,33.92,12.4,8.38,97,"Tank5"
"443","Multi_HF",5,2023-11-28,280,7.71723723953752,7.75,33.43,12.3,8.49,97.7,"Tank5"
"444","Multi_HF",5,2023-11-29,281,7.54368216388135,7.58,33.38,12.3,6.78,78.2,"Tank5"
"445","Multi_HF",5,2023-11-30,282,8.28063908129055,7.9,33.92,12.3,7.9,91.4,"Tank5"
"446","Multi_HF",5,2023-12-01,283,7.70978102248968,7.74,34,12.4,7.42,85.9,"Tank5"
"447","Multi_HF",5,2023-12-04,286,7.83583341552368,7.87,33.6,11.4,7.53,85.3,"Tank5"
"448","Multi_HF",5,2023-12-05,287,7.64943491257117,7.68,33.9,12.1,7.79,89.8,"Tank5"
"449","Multi_HF",5,2023-12-06,288,7.63045970170943,7.66,34,12.3,7.44,86.2,"Tank5"
"450","Multi_HF",5,2023-12-07,289,7.83032132501309,7.86,34,12.2,7.97,92,"Tank5"
"451","Multi_HF",5,2023-12-08,290,7.61617287188412,7.64,34.09,12.2,7.75,89.5,"Tank5"
"452","Multi_HF",5,2023-12-11,293,8.1857796973753,8.2,34.23,12.3,7.2,83.4,"Tank5"
"453","Multi_HF",5,2023-12-12,294,8.00263054506468,8.02,34.11,12.4,8.23,95.4,"Tank5"
"454","Multi_HF",5,2023-12-13,295,7.72723723953752,7.76,34.19,12.3,8.53,98.8,"Tank5"
"455","Multi_HF",5,2023-12-14,296,7.79785108519128,7.81,34.11,12.3,7.18,82.9,"Tank5"
"456","Multi_HF",5,2023-12-15,297,7.82057855675754,7.82,34.42,12.5,8.31,90.8,"Tank5"
"457","Multi_HF",5,2023-12-18,300,7.79064946408011,7.79,34.94,12.1,6.79,78.3,"Tank5"
"458","Multi_HF",5,2023-12-19,301,7.87017041084574,7.89,33.22,11.9,7.9,90.1,"Tank5"
"459","Multi_HF",5,2023-12-20,302,7.70752324359,7.71,33.5,12.1,7.95,91,"Tank5"
"460","Multi_HF",5,2023-12-21,303,7.8159382375283,7.82,33.65,12.4,8.21,95,"Tank5"
"461","Multi_HF",5,2023-12-22,304,7.76248016323123,7.76,33.68,12.3,7.32,84.5,"Tank5"
"462","Multi_HF",5,2023-12-30,309,7.72287529128148,7.72,34.3,12.2,6.69,77.4,"Tank5"
"463","Multi_HF",5,2024-01-01,312,7.83940983859732,7.85,34.21,11.6,5.87,67.1,"Tank5"
"464","Multi_HF",5,2024-01-02,313,7.88385434172249,7.89,34.16,11.6,7.55,86.1,"Tank5"
"465","Multi_HF",5,2024-01-03,314,7.5981703643231,7.61,34.13,11.1,8.82,99.5,"Tank5"
"466","Multi_HF",5,2024-01-04,315,7.7123212967094,7.72,34.02,11.9,8.63,99,"Tank5"
"467","Multi_HF",5,2024-01-05,316,7.60653003193365,7.61,33.59,12.6,8.61,99.5,"Tank5"
"468","Multi_HF",5,2024-01-08,319,7.86884363282592,7.88,32.95,11.8,9.22,104.8,"Tank5"
"469","Multi_HF",5,2024-01-09,320,7.94518410262964,7.95,33.03,11.7,9.16,104,"Tank5"
"470","Multi_HF",5,2024-01-10,321,8.0464906541104,8.05,33.99,12,9.31,107.1,"Tank5"
"471","Multi_HF",5,2024-01-11,322,7.64490122299562,7.65,33.7,11.5,8.92,101.7,"Tank5"
"472","Multi_HF",5,2024-01-12,323,7.627965496715,7.64,34.09,11.7,8.92,102,"Tank5"
"473","Multi_HF",5,2024-01-15,326,8.01393816041404,8.02,34.01,12.3,7.87,90.9,"Tank5"
"474","Multi_HF",5,2024-01-16,327,7.60755598930254,7.61,33.9,12.2,8.42,97.1,"Tank5"
"475","Multi_HF",5,2024-01-17,328,7.7909766327265,7.8,33.45,11.1,9.17,103.1,"Tank5"
"476","Multi_HF",5,2024-01-18,329,7.78787461693677,7.79,34.14,12.2,8.21,94.8,"Tank5"
"477","Multi_HF",5,2024-01-19,330,7.56620435306044,7.58,34.25,12.5,7.92,91.7,"Tank5"
"478","Multi_HF",5,2024-01-22,333,7.76521519072887,7.77,34.26,12.2,7.36,85.1,"Tank5"
"479","Multi_HF",5,2024-01-23,334,7.70707990763713,7.7,34.3,11.9,8.35,96,"Tank5"
"480","Multi_HF",5,2024-01-24,335,7.75000269737886,7.8,34.05,12.2,9.36,107.9,"Tank5"
"481","Multi_HF",5,2024-01-25,336,7.55950880263692,7.57,34.16,11.5,9.07,102.6,"Tank5"
"482","Multi_HF",5,2024-01-26,337,7.86872103538445,7.87,33.91,11.8,6.37,72.8,"Tank5"
"483","Multi_HF",5,2024-01-29,340,7.72808733506835,7.73,34.08,12.2,5.03,58.3,"Tank5"
"484","Multi_HF",5,2024-01-30,341,7.83830005319993,7.84,32.99,12.2,5.96,71.8,"Tank5"
"485","Multi_HF",5,2024-01-31,342,7.7715440999463,7.77,34.16,11.8,6.4,73.4,"Tank5"
"486","Multi_HF",5,2024-02-01,343,7.58226949317605,7.58,34.26,11.7,6.86,78.5,"Tank5"
"487","Multi_HF",5,2024-02-02,344,7.71881553222297,7.72,34.13,11.5,8.21,93.4,"Tank5"
"488","Multi_HF",5,2024-02-05,347,7.68207558447977,7.66,33.84,11.9,9.1,104.3,"Tank5"
"489","Multi_HF",5,2024-02-06,348,7.66266824926706,7.67,33.67,11.9,9,103.1,"Tank5"
"490","Multi_HF",5,2024-02-07,349,7.75771026782461,7.76,33.77,11.6,9.12,102.9,"Tank5"
"491","Multi_HF",5,2024-02-08,350,7.74352723712601,7.73,33.35,11.6,6.14,69.2,"Tank5"
"492","Multi_HF",5,2024-02-09,351,7.82075082090604,7.82,34.24,11.7,4.96,56.9,"Tank5"
"493","Multi_HF",5,2024-02-12,354,7.69244940545518,7.68,34.28,12.2,8.59,99.3,"Tank5"
"494","Multi_HF",5,2024-02-13,355,7.52237494034518,7.52,34.12,12.1,8.82,101.7,"Tank5"
